company_id,industry,company_size,mrr_usd,contract_type,tenure_months,active_users,api_calls_per_month,support_tickets_last_30d,feature_adoption_rate,last_login_days_ago,churn
89b563e6,E-commerce,727,6889.44,Month-to-Month,28,250,25352,2,0.661,1,0
48452c26,Manufacturing,40,50.0,1 Year,13,12,55254,1,0.862,9,0
1edd1171,E-commerce,207,2580.23,Month-to-Month,11,73,19463,2,0.63,6,0
6c2ada17,Healthcare,117,716.43,Month-to-Month,33,39,29967,1,0.585,2,0
45a8a6d4,E-commerce,81,1523.09,1 Year,33,17,51793,2,0.591,5,0
e779a22d,Technology,58,338.01,2 Year,23,32,21349,2,0.371,6,0
a7b9951f,Healthcare,349,3709.6,1 Year,9,125,53441,1,0.813,1,0
57e67348,Manufacturing,15,385.57,2 Year,63,5,7892,1,0.468,1,0
d703e5b9,Manufacturing,727,6821.08,1 Year,20,336,33058,4,0.642,11,0
848d3988,Healthcare,7,50.0,Month-to-Month,38,3,15931,0,0.604,1,0
21f919bd,Manufacturing,176,1508.53,Month-to-Month,6,49,126304,1,0.721,15,0
86d4049c,Finance,6,246.22,2 Year,11,2,87063,1,0.597,18,0
7f429d16,Technology,34,275.58,Month-to-Month,50,9,33414,5,0.546,1,0
2fa42590,E-commerce,62,245.8,Month-to-Month,2,26,30233,0,0.683,28,1
10f64a38,E-commerce,26,319.53,2 Year,18,11,89785,1,0.666,37,0
4074e489,E-commerce,41,579.81,Month-to-Month,16,14,58631,5,0.388,0,0
c58ebe6d,Technology,6,985.02,1 Year,34,2,57493,2,0.578,0,0
30f3f0e6,Healthcare,12,154.06,1 Year,8,5,39731,3,0.854,29,0
0fe595b7,E-commerce,115,1155.0,1 Year,6,45,99155,3,1.0,0,0
1f84a32b,Finance,57,784.2,Month-to-Month,63,21,10505,1,0.258,3,0
13f580f1,Finance,19,50.0,1 Year,21,5,98983,0,0.766,6,0
3663d4cb,Finance,397,3107.25,Month-to-Month,3,115,36775,1,0.621,1,0
bea6a229,E-commerce,8,50.0,1 Year,6,2,48554,5,0.482,5,0
4a4d1604,Finance,31,846.05,1 Year,120,9,164065,2,0.514,26,0
0804e148,Healthcare,25,866.78,2 Year,6,8,27626,1,0.412,21,0
1c82eb93,Healthcare,137,430.31,Month-to-Month,23,53,55135,2,0.328,1,0
8891d8e9,Healthcare,58,913.04,2 Year,14,23,36920,2,0.677,28,0
96435cf4,E-commerce,46,50.0,1 Year,53,20,134123,2,0.957,12,0
c0093dcd,Manufacturing,5,279.59,1 Year,34,2,33436,2,0.671,35,0
5687c49f,Healthcare,199,2189.68,Month-to-Month,22,81,14794,2,0.634,1,0
851ea6e6,Manufacturing,39,50.0,Month-to-Month,1,17,32959,1,0.475,0,1
09acd1ad,Technology,64,1140.02,1 Year,51,19,124299,1,0.414,5,0
f452fa8b,E-commerce,17,1041.92,2 Year,15,5,34728,2,0.604,44,0
b562759e,E-commerce,14,108.76,Month-to-Month,65,5,7899,4,0.394,6,0
97cf7cee,Technology,517,5240.5,2 Year,17,170,39001,2,0.825,10,0
f453f24a,Healthcare,5,789.56,1 Year,29,1,24518,4,0.484,7,0
09223531,E-commerce,11,50.0,2 Year,2,5,52458,4,0.431,22,0
43f2f1bf,E-commerce,503,4479.46,Month-to-Month,33,150,13810,3,1.0,20,0
508f8461,E-commerce,142,1000.31,1 Year,10,82,19452,1,0.86,32,0
52939605,Technology,33,348.54,2 Year,11,13,36342,1,0.361,9,0
cd4ac5e0,Healthcare,354,3557.21,2 Year,4,88,6294,3,0.424,8,0
0c2da842,E-commerce,106,783.35,1 Year,4,49,11818,6,0.561,0,0
8b325e8b,E-commerce,77,619.76,Month-to-Month,5,31,80808,1,0.568,3,1
b9b2d372,Finance,76,490.22,1 Year,10,32,140024,3,0.508,4,0
1f4626c8,Finance,109,844.1,Month-to-Month,54,38,174559,1,0.867,7,0
a9d1edec,E-commerce,116,775.74,Month-to-Month,12,35,138439,3,0.642,1,0
d8b86ba3,Technology,1471,14329.78,Month-to-Month,31,373,142382,3,0.593,7,0
aa6b0fd8,E-commerce,40,50.0,Month-to-Month,3,10,86044,3,0.478,3,0
2f0cd28f,Technology,42,308.16,1 Year,22,11,66517,3,0.39,34,0
a1172de4,E-commerce,8,50.0,1 Year,16,2,13187,0,0.475,2,0
2ecec872,Healthcare,50,875.28,Month-to-Month,92,19,29145,4,0.425,1,0
be45ba78,Healthcare,892,8640.04,1 Year,45,218,25372,1,0.348,7,0
4efd7403,Healthcare,239,2330.3,Month-to-Month,15,117,65530,1,0.816,25,1
9cefb861,Finance,24,53.4,Month-to-Month,36,9,32254,2,0.786,1,0
f378d3c9,Finance,57,447.94,1 Year,6,36,22327,4,0.525,24,0
dbf5c1e4,Technology,7,701.69,Month-to-Month,20,2,84120,5,0.864,1,0
f510a895,Technology,12,50.0,1 Year,2,7,69295,2,0.718,1,0
c33ed0f0,Healthcare,68,50.0,Month-to-Month,11,32,23007,2,0.384,1,0
13e3aa2d,Finance,26,319.69,1 Year,7,5,27177,1,0.308,2,0
a6d70f94,Finance,11,50.0,Month-to-Month,31,3,111834,0,0.661,13,0
e5d53662,E-commerce,113,1309.81,Month-to-Month,17,48,65965,0,0.695,5,0
02c47cdd,Healthcare,48,838.29,Month-to-Month,34,10,58556,1,0.341,16,0
9394bdc2,Healthcare,5,50.0,1 Year,18,1,62188,2,0.495,3,0
8968a6c4,Manufacturing,5,351.69,Month-to-Month,3,1,5396,2,0.771,6,0
3c594a51,Technology,23,50.0,Month-to-Month,32,14,41448,2,0.914,6,0
761bc918,Finance,5,87.29,Month-to-Month,43,2,17195,2,0.617,6,0
5370e647,E-commerce,5,50.0,Month-to-Month,57,1,4432,4,0.611,5,0
8dee331c,Finance,296,3026.07,Month-to-Month,21,163,65664,3,0.51,4,0
60e67b9f,Technology,47,459.56,Month-to-Month,34,24,18144,2,0.897,18,0
2c1aaf53,E-commerce,36,50.0,2 Year,34,19,18557,1,0.711,5,0
2fb91e4f,Healthcare,41,50.0,Month-to-Month,5,14,51062,1,0.432,1,0
30203626,Technology,9,465.32,Month-to-Month,5,3,54870,3,0.756,2,0
0cb939b3,Finance,101,783.5,2 Year,2,29,32128,4,0.46,12,0
48fa749b,Finance,44,946.02,Month-to-Month,10,17,40649,2,0.41,50,0
68275b2f,Finance,17,50.0,1 Year,16,5,94486,1,0.511,11,0
c0929984,E-commerce,21,861.09,Month-to-Month,120,6,5662,1,0.428,0,0
8f4a468e,Finance,8,50.0,2 Year,14,4,3379,4,0.419,7,0
8b398896,Finance,29,1026.37,2 Year,32,13,53391,1,0.32,9,0
efb5219c,Finance,38,467.19,Month-to-Month,29,11,46293,6,0.46,8,0
0e7bb0ce,Healthcare,28,479.9,Month-to-Month,6,13,10285,1,0.493,1,0
6d27074b,Technology,59,87.99,Month-to-Month,2,25,36896,3,0.33,10,0
34cbbbd8,Finance,48,844.61,2 Year,19,17,68455,2,0.708,0,0
0385721c,Healthcare,77,1151.96,Month-to-Month,29,43,65783,1,0.247,14,0
d5a8757a,E-commerce,224,2077.78,2 Year,120,96,45282,1,0.524,3,0
b32f2101,Technology,132,253.0,2 Year,11,76,6988,1,0.732,33,0
abf141c4,Technology,228,1723.34,Month-to-Month,55,104,18120,1,0.826,4,0
f16193cc,E-commerce,15,50.0,1 Year,12,6,26025,1,0.485,0,0
7385e5ff,Finance,25,474.68,Month-to-Month,29,7,77618,1,0.803,46,0
a7065990,Technology,145,1217.48,1 Year,22,49,39242,3,0.527,10,0
45a26364,E-commerce,149,1267.2,Month-to-Month,2,81,66062,1,1.0,8,0
080db90b,Finance,19,50.0,Month-to-Month,2,9,128529,1,0.308,4,0
36e025ca,Manufacturing,136,2094.65,Month-to-Month,1,49,48898,0,0.399,6,0
97f3763d,Healthcare,13,152.68,1 Year,12,3,13534,2,0.632,5,0
b773e35d,Manufacturing,112,1218.87,1 Year,33,63,7516,2,0.348,3,0
09b91655,Technology,52,210.31,1 Year,5,26,27,3,0.458,4,0
42cab052,E-commerce,6,50.0,2 Year,23,1,9656,3,0.691,27,0
cb10de64,Manufacturing,28,50.0,1 Year,9,7,15681,0,0.638,1,0
3e618bfd,Technology,1441,14581.86,1 Year,39,840,15720,2,0.593,6,0
732c42fc,Finance,74,166.72,Month-to-Month,39,25,54992,2,0.595,23,1
c727dbf3,E-commerce,1721,17582.11,Month-to-Month,36,604,8140,3,0.108,14,0
434b4cb3,Healthcare,6,50.0,Month-to-Month,18,1,28586,2,0.63,58,1
89568bae,Finance,168,2154.2,Month-to-Month,9,73,246,2,0.473,15,1
1cfcf310,Technology,5,1003.65,1 Year,40,1,15133,2,0.526,0,0
4d377f88,Finance,54,540.55,1 Year,5,22,2096,3,0.282,2,0
7cbd1c44,Finance,140,2055.81,2 Year,9,36,61817,5,0.735,26,0
a5579129,E-commerce,191,2285.72,Month-to-Month,5,49,21871,1,0.71,29,1
60aa6855,Technology,16,50.0,1 Year,27,4,32705,2,0.367,7,0
a6727c97,Healthcare,259,2645.46,2 Year,28,69,71659,1,0.636,5,0
97960d84,Finance,24,490.6,Month-to-Month,26,11,99360,0,0.929,9,0
423001cb,Finance,42,718.86,Month-to-Month,13,19,36353,2,0.628,23,0
ecd57254,E-commerce,28,369.1,2 Year,3,10,52458,3,0.197,6,0
9fbd821e,Healthcare,9,172.66,1 Year,59,3,66587,2,0.486,10,0
d231ea85,E-commerce,575,5752.54,1 Year,18,309,16795,2,0.625,2,0
ae4d55a8,Finance,58,646.59,2 Year,13,27,61423,0,1.0,8,0
b1592f8e,Finance,278,2168.16,1 Year,22,78,53019,3,0.358,1,0
61383ef8,Manufacturing,261,2491.89,Month-to-Month,6,113,29265,0,0.571,0,0
84107dac,Healthcare,12,50.0,2 Year,4,5,20833,1,0.387,8,0
79da8cc8,E-commerce,338,3131.19,2 Year,13,159,181832,3,0.776,11,0
a5d582ad,Healthcare,116,864.6,Month-to-Month,7,78,214585,2,0.527,2,0
da50bb3f,E-commerce,11,50.0,1 Year,7,3,59389,2,0.054,2,0
ca6869f8,E-commerce,107,544.0,Month-to-Month,54,48,24238,3,0.521,11,0
2ad73c5e,Finance,11,244.64,2 Year,19,6,69622,4,0.578,9,0
fae389fb,Healthcare,607,5910.96,Month-to-Month,16,347,56853,2,0.678,17,1
a76cb908,Finance,185,1639.79,Month-to-Month,29,77,39371,2,0.636,3,0
c9cd9560,E-commerce,49,50.0,1 Year,73,13,7068,2,0.731,12,0
1c5177d2,Technology,364,3491.07,1 Year,3,80,146499,4,0.575,2,0
75fefe88,E-commerce,5,622.77,2 Year,44,2,13248,1,0.617,2,0
7bb42b18,E-commerce,17,750.4,2 Year,22,7,24982,1,0.602,7,0
f69b7808,Finance,37,556.76,Month-to-Month,4,15,20959,0,0.517,17,1
01497185,Finance,1561,15462.42,Month-to-Month,9,668,8347,0,0.714,3,0
460f3be8,Finance,10,379.49,Month-to-Month,16,4,1240,2,0.769,2,0
af08cf55,Finance,5,50.0,Month-to-Month,29,2,132821,5,0.591,9,0
3ae906a5,Finance,6,50.0,1 Year,7,2,67252,5,0.502,4,0
d4d865e6,E-commerce,212,1748.74,Month-to-Month,19,72,1046,1,0.383,5,0
0ffb476b,E-commerce,22,674.18,Month-to-Month,28,11,58200,2,0.671,8,0
abb66795,Manufacturing,43,820.0,Month-to-Month,15,14,6946,2,0.399,0,0
6a85c4cc,Finance,171,1692.66,Month-to-Month,48,84,64366,4,0.632,3,0
9c6ada7a,E-commerce,43,1295.63,1 Year,49,15,35178,2,0.626,8,0
1bb80431,Technology,74,946.26,1 Year,16,33,190508,1,0.813,1,0
ab0a11fe,E-commerce,121,1388.11,Month-to-Month,87,69,28312,6,0.877,7,0
0ed214f1,Finance,28,404.56,Month-to-Month,2,13,69104,1,0.0,12,0
de379829,Finance,42,50.0,1 Year,1,22,2109,3,0.56,6,0
b8a80f10,Healthcare,78,332.86,2 Year,12,28,137097,0,0.18,7,0
4275f87c,Finance,200,1972.68,Month-to-Month,23,81,41329,0,0.832,1,0
3e6e55b8,Technology,16,136.81,Month-to-Month,24,5,18859,3,0.595,0,0
7802d5f8,Healthcare,5,344.88,Month-to-Month,16,1,6784,1,0.83,0,0
07af8146,Finance,151,1176.07,Month-to-Month,4,76,51196,4,0.652,7,0
ad38535f,Technology,219,2225.34,1 Year,5,100,68578,0,0.33,5,0
89940a0a,Technology,73,774.28,Month-to-Month,46,32,4459,4,0.406,16,1
01054395,E-commerce,81,874.1,1 Year,49,42,8995,0,0.573,4,0
db54eb3a,E-commerce,23,238.21,2 Year,27,6,24341,3,0.714,26,0
e8dee96e,Finance,115,448.08,1 Year,27,30,95445,3,0.611,4,0
2c0efc3b,Finance,196,829.39,Month-to-Month,22,102,203524,1,0.636,8,0
062fa3bc,Finance,59,119.12,Month-to-Month,6,23,68329,3,0.529,11,0
3ea7141e,E-commerce,2291,22644.44,Month-to-Month,14,965,279,3,0.826,14,0
c52626b3,Manufacturing,5,50.0,1 Year,29,1,116888,4,0.629,10,0
50f396dc,Healthcare,69,662.16,Month-to-Month,19,37,1345,4,0.61,1,0
c6cb21de,E-commerce,9,635.05,Month-to-Month,1,4,113712,2,0.659,11,0
d6d74406,Finance,204,2403.02,Month-to-Month,74,69,26408,2,0.517,0,0
314fd2e8,E-commerce,5,283.17,Month-to-Month,45,3,67702,1,0.53,4,0
52f86a8f,Healthcare,7,562.66,1 Year,8,1,4554,0,0.696,6,0
9c8a49b0,Finance,21,50.0,2 Year,23,7,9011,0,0.755,5,0
5ee82c56,Technology,81,581.6,2 Year,62,40,29961,2,0.776,3,0
06d3ccea,E-commerce,22,527.42,1 Year,3,11,1963,0,0.561,19,0
125ba2ae,E-commerce,22,50.0,Month-to-Month,17,5,24694,1,0.625,49,0
297c889f,Finance,41,200.09,Month-to-Month,15,15,69709,0,0.479,10,0
8f2d1c90,Finance,37,1301.21,Month-to-Month,13,17,53168,3,0.757,1,0
daa631c1,Finance,508,5127.72,Month-to-Month,44,278,21676,2,0.411,2,0
29adafd4,Technology,152,2401.81,1 Year,12,81,444,3,0.644,0,0
1014864c,Manufacturing,33,50.0,2 Year,2,15,15713,1,0.776,4,0
c7320a75,E-commerce,1268,12364.57,1 Year,2,518,74856,3,0.625,17,0
8a3a9010,Finance,114,1344.41,2 Year,2,43,20815,3,0.66,2,0
018c494b,Technology,12,166.87,1 Year,13,5,23700,0,0.545,5,0
14434b46,E-commerce,80,50.0,Month-to-Month,31,43,3854,2,0.229,29,0
d0f4c79e,E-commerce,121,1095.21,2 Year,6,45,46026,1,0.465,7,0
db995411,Finance,19,1426.51,1 Year,25,7,48629,2,0.609,28,0
fb17b30b,Technology,11,233.46,Month-to-Month,28,5,28180,3,0.462,0,0
7af1d3c0,E-commerce,62,922.22,Month-to-Month,8,31,71474,2,0.697,11,0
29c4d57b,Technology,31,50.0,Month-to-Month,23,10,104724,5,0.307,1,0
c1a93758,Technology,502,5141.64,2 Year,28,134,69422,2,0.213,0,0
89924a7b,Finance,165,1643.84,Month-to-Month,16,37,39296,3,0.739,3,0
7be5ae87,Technology,20,759.41,1 Year,10,8,137202,1,0.538,0,0
791d92a4,Technology,103,1573.5,1 Year,24,29,24079,3,0.669,1,0
4a183a86,Finance,365,3853.76,1 Year,92,178,53170,5,0.496,2,0
f9b5ecf0,Finance,6,95.48,Month-to-Month,14,1,42811,0,0.713,57,0
2e421dfb,Healthcare,11,50.0,Month-to-Month,12,6,92121,2,0.871,0,0
49864822,E-commerce,53,50.0,1 Year,15,19,34616,1,0.886,30,0
a7f4793c,Finance,57,610.96,Month-to-Month,2,18,40314,3,0.47,4,0
0e16d86c,E-commerce,50,937.32,Month-to-Month,20,17,30239,2,0.516,7,0
bfa1c588,Finance,34,1005.87,2 Year,10,10,7571,1,0.634,0,0
cd6ede34,Technology,33,50.0,1 Year,4,18,108765,0,0.974,0,0
a16e9ee5,Finance,97,215.38,1 Year,16,45,98961,0,0.369,2,0
95e3be8d,Finance,299,3456.48,1 Year,1,122,60610,1,0.371,11,0
5e959367,E-commerce,26,50.0,Month-to-Month,13,7,21369,1,0.774,11,0
8ecd9c5a,E-commerce,2116,20371.47,2 Year,3,834,21932,1,0.467,8,0
f42ef428,Finance,1033,10083.16,2 Year,1,333,1833,2,0.732,6,0
c1cd139d,Finance,400,3744.45,1 Year,42,54,4041,0,0.483,2,0
bfa83dae,Finance,138,2040.09,1 Year,60,45,36056,1,0.67,18,0
770989f3,Technology,1109,11522.82,1 Year,6,510,2554,0,0.498,8,0
1c24a90a,Technology,35,50.0,1 Year,19,12,5224,4,0.399,4,0
72c6b262,E-commerce,15,848.98,Month-to-Month,8,5,14464,3,0.629,1,0
25efd3e7,Technology,24,302.51,1 Year,17,12,23395,2,0.357,10,0
8abc350d,Technology,12,650.42,Month-to-Month,14,5,33603,1,0.691,2,0
e941d5ca,Healthcare,65,1313.59,Month-to-Month,8,38,19616,4,0.553,7,0
a9c5071b,Manufacturing,85,718.7,Month-to-Month,29,15,141244,3,0.328,5,0
59b144b5,Technology,73,1015.66,Month-to-Month,4,23,150689,1,0.66,2,0
badf1d0d,Finance,53,326.62,1 Year,2,26,2883,3,0.656,15,0
23b0fce2,Finance,66,1125.05,Month-to-Month,36,29,211388,4,0.13,6,0
8d2dbd67,Healthcare,738,7425.14,1 Year,27,302,9491,2,0.59,0,0
197f713c,Healthcare,138,1860.16,Month-to-Month,17,46,20126,1,0.602,7,0
d85a8644,Technology,217,2932.38,Month-to-Month,16,91,90705,2,0.619,2,0
09215ae6,E-commerce,72,993.62,1 Year,17,30,58192,2,0.236,49,1
d07c8ac8,Technology,5,50.0,Month-to-Month,14,1,3000,0,0.671,10,0
c140e538,Technology,5,50.0,1 Year,12,2,74494,2,0.703,1,0
fce4dcd6,E-commerce,1241,10931.48,1 Year,17,432,54419,3,0.412,7,0
4b019fbc,E-commerce,24,50.0,Month-to-Month,19,11,150285,3,0.32,5,1
b5206848,Healthcare,21,676.29,Month-to-Month,29,9,120402,3,0.404,8,0
ca5a3e70,Finance,78,1264.94,Month-to-Month,30,46,184901,1,0.626,10,0
be5d35c8,E-commerce,124,872.72,1 Year,12,49,30338,1,0.352,6,0
01d3b007,Healthcare,150,1582.29,1 Year,13,43,61295,4,0.329,10,0
f8150cef,Healthcare,781,7715.37,1 Year,12,118,163384,3,1.0,3,0
7ceac6f4,Technology,518,5524.8,Month-to-Month,19,158,106,3,0.599,0,0
cc980ea4,E-commerce,16,1264.31,Month-to-Month,15,7,77778,0,0.538,0,0
d1444c67,Finance,233,2684.23,Month-to-Month,53,107,2773,2,0.466,19,0
c94c86d9,E-commerce,30,50.0,Month-to-Month,29,10,341366,2,0.515,4,0
9d4b9132,Technology,44,400.79,Month-to-Month,55,15,698,4,0.96,28,0
8f9422c6,Finance,10,800.96,Month-to-Month,30,4,40450,2,0.763,6,0
01345e97,Healthcare,5,50.0,1 Year,85,2,36794,1,1.0,18,0
ba3f431d,Manufacturing,52,212.47,2 Year,25,26,18173,3,0.678,1,0
38cbd44f,Finance,13,484.98,Month-to-Month,80,4,65903,1,0.409,19,0
b178ec36,Healthcare,219,2837.17,2 Year,5,71,14852,1,0.654,27,0
607fc3e2,E-commerce,35,654.48,1 Year,2,21,17179,5,0.71,30,1
ae368c56,Technology,86,556.65,2 Year,21,49,9944,0,0.723,3,0
180eeb1d,Finance,424,4508.27,Month-to-Month,99,147,62599,0,0.512,12,0
8411dba9,Finance,5,257.15,2 Year,13,2,9318,2,0.961,0,0
47341a49,Finance,18,355.41,2 Year,6,11,113978,4,0.346,3,0
ef7702de,Manufacturing,71,661.46,2 Year,18,37,16972,2,0.668,4,0
49ef6cce,Finance,87,896.5,1 Year,26,28,36555,4,0.542,12,0
c11114f0,E-commerce,285,2396.25,Month-to-Month,10,116,32223,1,0.445,3,0
a9f0926d,Manufacturing,200,3240.1,Month-to-Month,31,44,60592,4,0.649,0,0
944b61df,Healthcare,63,708.5,2 Year,89,19,13331,1,0.851,6,0
f64e71f6,Manufacturing,86,1134.26,Month-to-Month,55,34,91205,4,0.681,3,0
2a38c7b9,Manufacturing,89,781.04,Month-to-Month,9,37,66950,2,0.655,14,0
30a67ad4,Technology,6,482.66,Month-to-Month,10,1,20974,1,0.196,7,0
e0e094bd,Finance,43,50.0,1 Year,12,5,6408,2,0.784,3,0
72405495,E-commerce,79,50.0,1 Year,13,33,35136,2,0.519,0,0
4c1367ce,Technology,108,1064.76,2 Year,3,51,196932,1,0.707,2,0
123b3ac0,Manufacturing,13,1157.03,2 Year,35,6,1227,1,0.784,1,0
9fa9d4d9,Finance,8,684.16,1 Year,11,3,93171,1,0.639,4,0
924c3bbc,Technology,38,50.0,1 Year,51,14,60159,0,0.2,0,0
b1ecbe30,Finance,1044,10698.04,Month-to-Month,63,443,10116,1,0.883,0,0
79a4a858,Finance,15,50.0,Month-to-Month,1,6,32353,5,0.961,24,1
a3e986d1,E-commerce,317,3383.21,2 Year,108,123,49400,3,0.763,22,0
07f43341,Technology,588,6132.2,1 Year,30,98,59649,3,0.455,12,0
551c14c8,E-commerce,58,1043.24,Month-to-Month,18,31,127146,1,0.846,12,0
f81c3b35,E-commerce,19,50.0,Month-to-Month,12,6,103208,1,0.544,0,0
e2f26c3e,Manufacturing,117,537.21,1 Year,18,32,19906,4,0.587,1,0
8242e4a0,Finance,73,692.21,Month-to-Month,10,26,6393,0,0.84,3,0
c862ee4a,E-commerce,15,50.0,Month-to-Month,24,6,5505,0,0.729,6,0
468f0941,Finance,20,50.0,2 Year,3,6,173276,1,0.129,18,0
a2bd5617,Finance,107,1205.93,Month-to-Month,24,37,155972,0,0.642,41,1
33a25495,E-commerce,221,1751.98,1 Year,8,81,85604,1,0.837,15,0
8583064b,Manufacturing,33,1458.83,1 Year,1,14,196770,3,0.327,1,0
fa93ed20,E-commerce,49,223.42,2 Year,20,15,16021,1,0.795,22,0
9762ac04,Technology,148,1344.88,2 Year,21,64,87309,4,0.266,11,0
deb5139b,Healthcare,42,568.77,2 Year,14,11,34880,1,0.557,0,0
855db6e5,Finance,34,50.0,Month-to-Month,2,20,80277,2,0.708,4,0
6d735311,E-commerce,17,424.25,2 Year,54,8,47186,2,0.549,16,0
4985feb9,Healthcare,17,340.73,Month-to-Month,23,6,93600,3,0.836,20,0
7a72b0b6,Finance,2990,29725.35,Month-to-Month,3,1296,25320,0,0.317,13,1
4a90d95a,E-commerce,40,536.96,Month-to-Month,18,11,226132,1,0.763,6,0
75f7864c,Healthcare,423,4444.14,2 Year,17,192,12373,2,0.611,55,0
b91fef22,Finance,682,7537.6,Month-to-Month,2,330,55830,5,0.429,0,0
0d1837d8,E-commerce,41,1660.13,Month-to-Month,23,17,81120,2,0.688,1,0
3b3a9ccc,E-commerce,94,409.25,Month-to-Month,40,46,44064,2,0.586,6,0
449cb17b,Manufacturing,63,50.0,Month-to-Month,34,25,17145,0,0.896,12,0
eee9009d,E-commerce,5,101.37,1 Year,6,1,41196,2,0.717,0,0
d3129f9b,E-commerce,5,50.0,Month-to-Month,48,1,35130,1,0.683,5,0
28e5c359,Manufacturing,58,904.71,1 Year,11,26,10543,2,0.465,2,0
abc72647,Technology,28,336.54,1 Year,71,8,72027,1,0.629,8,0
11f0aaed,Finance,932,9503.64,1 Year,2,411,15543,4,0.485,3,1
72f6f61a,Healthcare,38,228.21,2 Year,16,16,89222,1,0.588,10,0
10697be0,E-commerce,1018,10307.51,Month-to-Month,22,544,12060,3,0.849,1,0
82f7cc4c,E-commerce,26,496.12,Month-to-Month,7,11,34889,2,0.543,14,0
7b02dd85,Technology,961,9710.01,1 Year,36,215,59408,1,0.311,7,0
3aa1127b,Technology,116,487.45,2 Year,24,38,274000,0,0.699,13,0
9fcf3184,E-commerce,127,1356.0,1 Year,1,42,15803,3,0.757,6,0
322f9bd4,Manufacturing,25,1176.98,2 Year,23,8,50476,1,0.918,4,0
88281225,E-commerce,129,1410.45,Month-to-Month,17,64,8323,2,0.773,2,0
33966e6d,Healthcare,691,6978.53,Month-to-Month,6,124,85640,2,0.546,21,1
e96552c3,Technology,43,1210.02,Month-to-Month,120,23,98824,0,0.652,5,0
5b48b642,Finance,32,50.0,Month-to-Month,55,15,109443,1,0.678,6,0
702cea39,Technology,37,814.84,Month-to-Month,9,15,145509,1,0.687,7,0
a56cc73b,Manufacturing,620,5934.92,Month-to-Month,19,269,21978,4,0.105,7,0
45c674b6,E-commerce,196,2503.29,Month-to-Month,10,79,54897,0,0.485,8,0
6553ea04,E-commerce,478,5179.02,2 Year,36,198,18971,1,0.695,1,0
6e5a171f,E-commerce,87,663.86,Month-to-Month,64,44,81432,0,0.82,17,0
b748d591,Finance,57,437.02,Month-to-Month,11,21,26857,0,0.473,4,0
90d78019,Finance,103,1518.91,2 Year,40,47,40473,0,0.517,1,0
0c02a281,E-commerce,271,1782.27,1 Year,17,84,7135,2,0.552,1,0
82b176b1,Technology,37,149.04,1 Year,13,16,95020,1,0.573,4,0
d64b1ad1,E-commerce,425,4560.21,2 Year,67,158,32980,1,0.771,2,0
61a99fe0,Finance,94,785.95,1 Year,18,41,51148,2,0.452,17,0
102b7cca,E-commerce,5,117.43,Month-to-Month,16,1,55324,2,0.773,21,0
efe91dd0,Technology,205,1029.42,Month-to-Month,27,91,16027,3,0.884,12,0
6a959979,E-commerce,8,50.0,1 Year,8,3,79233,3,0.521,16,0
5af9ca18,E-commerce,198,2319.73,2 Year,10,110,89497,2,0.514,0,0
ace12498,Technology,211,1734.5,Month-to-Month,65,89,36258,1,0.632,0,0
67e96285,E-commerce,89,238.77,Month-to-Month,28,39,116349,0,0.483,16,1
9ce4097a,E-commerce,123,1760.8,Month-to-Month,43,43,8771,2,0.582,6,0
27d20e32,Technology,283,3087.84,1 Year,8,122,26758,3,0.306,28,0
4ed8b5c4,Finance,25,50.0,Month-to-Month,19,11,2266,0,0.771,18,0
faf977b3,Manufacturing,179,1859.25,2 Year,86,65,25421,2,0.933,4,0
ab5df369,Healthcare,312,2592.03,2 Year,10,111,291093,2,0.465,3,0
5058bae4,Healthcare,765,7573.77,1 Year,5,244,31104,1,0.271,21,1
2a7acdcd,Technology,10,187.99,2 Year,18,3,27168,2,0.784,5,0
53678e9f,Finance,100,595.75,Month-to-Month,12,33,58209,1,0.516,5,0
885f9428,Technology,12,491.17,2 Year,5,5,2491,2,0.466,7,0
8fe7da35,Technology,12,568.68,1 Year,53,3,21829,1,0.576,14,0
7e9c4f81,Technology,93,1061.78,Month-to-Month,113,36,38078,0,0.356,4,0
23039bca,Manufacturing,61,816.99,Month-to-Month,21,18,33088,2,0.696,5,0
4c242e22,Finance,304,2313.59,Month-to-Month,36,156,51427,8,0.347,5,0
631e8bb6,Technology,32,1001.09,1 Year,48,12,7479,1,0.363,18,0
f6e50597,Healthcare,44,394.34,2 Year,29,17,25759,2,0.36,5,0
d53d4ff2,E-commerce,74,272.37,1 Year,2,34,50201,1,0.633,17,0
2d6a9e67,Technology,14,212.92,1 Year,5,8,17951,2,0.237,8,0
3e258800,Finance,18,552.73,Month-to-Month,2,7,47451,2,1.0,9,0
a7bfcfff,E-commerce,291,3166.17,1 Year,1,73,158877,0,0.525,10,0
50bbc4dc,E-commerce,23,50.0,1 Year,9,11,133239,1,0.177,4,0
d32008bc,E-commerce,321,3588.82,Month-to-Month,12,84,64642,2,0.388,9,0
8a39c945,Manufacturing,135,1319.67,2 Year,7,47,9778,0,0.72,1,0
3120bc45,Healthcare,5,300.6,1 Year,2,2,76680,2,0.87,3,0
610a3130,E-commerce,120,799.22,1 Year,19,43,29593,0,0.633,19,0
9c3a42c5,Technology,119,1712.96,1 Year,8,40,151550,4,0.617,4,0
ea1beedd,E-commerce,102,1111.36,2 Year,39,43,47262,3,0.294,4,0
